"STATION","NAME","DATE","TAVG"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-25","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-26","45"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-27","61"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-28","48"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-29","43"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-30","48"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-01","47"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-02","49"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-03","49"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-04","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-05","49"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-06","43"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-07","45"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-08","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-09","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-10","44"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-11","41"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-12","48"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-13","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-14","62"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-15","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-16","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-17","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-18","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-19","45"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-20","48"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-21","48"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-22","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-23","62"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-24","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-25","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-26","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-27","55"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-28","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-29","55"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-30","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-12-31","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-01","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-02","46"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-03","45"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-04","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-05","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-06","28"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-07","32"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-08","32"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-09","34"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-10","35"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-11","38"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-12","45"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-13","39"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-14","40"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-15","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-16","45"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-17","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-18","47"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-19","27"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-20","25"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-21","25"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-22","35"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-23","36"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-24","38"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-25","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-26","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-27","38"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-28","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-29","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-30","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-01-31","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-01","67"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-02","64"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-03","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-04","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-05","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-06","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-07","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-08","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-09","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-10","41"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-11","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-12","38"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-13","27"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-14","40"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-15","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-16","37"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-17","41"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-18","43"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-19","14"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-20","18"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-21","27"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-22","38"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-23","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-24","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-25","66"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-26","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-27","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-02-28","55"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-03-01","61"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-03-02","66"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-03-03","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-03-04","61"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-03-05","52"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2025-03-06","50"
